period,official_delay_weeks,model,horizon,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95,n_total,n_countries,n_test_seasons,persistence_WIS,relative_WIS_vs_persistence,WIS_reduction_vs_persistence_pct
post_covid_2023_2026,2,seasonal_naive,1,0.4779398261561876,0.7946174769227711,1.1491051287928171,0.5762674982755011,0.7262700709529373,0.5731558414485244,0.8947779862414009,0.9790494058786742,1.2526212444332419,3.829124971525475,5.877581771508646,196.0,3,2,0.46643383945933486,1.024667993021668,-2.4667993021668
post_covid_2023_2026,2,seasonal_naive,2,0.46789927580407703,0.7662295137690832,1.1118953969415954,0.590582609490246,0.7174093055882698,0.5866666666666667,0.8952380952380953,0.9787301587301588,1.240671071746249,3.8290662699091267,5.86741810710171,196.0,3,2,0.5529100816373689,0.8462484070076209,15.375159299237906
post_covid_2023_2026,2,seasonal_naive,3,0.46392433977802777,0.753113009672142,1.0974923748105885,0.616936098333518,0.720633316702214,0.5951397388820889,0.8955103359173128,0.978359173126615,1.237952819879788,3.829556662020257,5.854762405901565,196.0,3,2,0.6060270812377481,0.7655175059677366,23.44824940322634
post_covid_2023_2026,2,seasonal_naive,4,0.4661337322970402,0.7564783716282047,1.110371243385902,0.6134082528567979,0.7301935390669388,0.6098301859171424,0.891798418972332,0.9779314888010541,1.2334989301448782,3.825983551693733,5.837474159959373,196.0,3,2,0.6553341416918822,0.7112916947888881,28.87083052111119
pre_covid_2015_2019,0,bioepi_safe_lstm_common_scale,1,0.22887482534769577,0.35732542419991126,0.6152756636486952,0.9075267795682348,0.8639913247500784,0.48561728395061726,0.7761419753086419,0.9280864197530864,0.327803384847401,0.6464359400006408,1.7911999232722906,155.0,3,2,0.2797678755026837,0.8180882988672523,18.19117011327477
pre_covid_2015_2019,0,bioepi_safe_lstm_common_scale,2,0.3037025778870164,0.4693702071530785,0.8224739583359179,0.8492312488864386,0.7738923805709566,0.4830917874396135,0.809447128287708,0.9265633387010198,0.5872313591331629,1.0084301881948707,1.9577811111712133,152.0,3,2,0.41335094297053915,0.7347329988035427,26.52670011964573
pre_covid_2015_2019,0,bioepi_safe_lstm_common_scale,3,0.38569337662632863,0.5627257087687533,0.9561163700757027,0.8033019708226762,0.7941327381196629,0.5691089640365002,0.8057141462938565,0.8760918362367637,0.6625945075145739,1.2175760788884618,2.339504339273505,149.0,3,2,0.5176822714400127,0.745038796776763,25.4961203223237
pre_covid_2015_2019,0,bioepi_safe_lstm_common_scale,4,0.45056403213326224,0.6639720830549316,1.075049904523692,0.7385499377770408,0.7299948490502034,0.5523889690556357,0.7995430495430496,0.8455587622254289,0.8161145322449502,1.6110253342409144,2.4508997345255494,146.0,3,2,0.617293121659886,0.7299028878237078,27.009711217629217
pre_covid_2015_2019,0,bioepi_sgq_lstm_full_raw,1,0.23002462570355423,0.3381029714288161,0.6317289355917088,0.9055322041844268,0.8883397595232913,0.5622222222222222,0.7971913580246913,0.9214197530864198,0.33410299836141116,0.6453160131688057,1.8069302127252513,155.0,3,2,0.2797678755026837,0.822198135830458,17.7801864169542
pre_covid_2015_2019,0,bioepi_sgq_lstm_full_raw,2,0.3240105853703767,0.4682782745002452,0.8389292129306831,0.8519681059402636,0.8352636100428197,0.48805689747718733,0.7451355340848095,0.8920088566827697,0.46629418695028063,0.8670982566025464,1.5778553475899584,152.0,3,2,0.41335094297053915,0.783863181832562,21.613681816743803
pre_covid_2015_2019,0,bioepi_sgq_lstm_full_raw,3,0.3777009298983278,0.5703589762004136,0.9808729238214912,0.7943409423591373,0.7639501721785339,0.4441272629678427,0.7663470453325525,0.8964280486019617,0.554941871585292,1.0948739606543898,1.9489969497917787,149.0,3,2,0.5176822714400127,0.7295998930921369,27.04001069078631
pre_covid_2015_2019,0,bioepi_sgq_lstm_full_raw,4,0.45684044311771926,0.7081787008651385,1.127685488735925,0.6986824617645843,0.640725274346374,0.446408529741863,0.6740019240019239,0.8792287958954624,0.6254542638010704,1.1440668300908807,2.111137793769062,146.0,3,2,0.617293121659886,0.740070522557074,25.992947744292604
pre_covid_2015_2019,0,bioepi_sgq_lstm_no_digital,1,0.22521114519219118,0.3404591454181136,0.6318571442808065,0.9045196815465948,0.8880830504838578,0.5123456790123456,0.7969753086419753,0.9280864197530864,0.3189693122698716,0.6339206829671635,1.8113236229136456,155.0,3,2,0.2797678755026837,0.8049928705629064,19.500712943709363
pre_covid_2015_2019,0,bioepi_sgq_lstm_no_digital,2,0.3054774382356019,0.47608995766194356,0.830124077151074,0.8522822967419925,0.7850870219431921,0.4169015029522276,0.766874664519592,0.9257917337627483,0.5206973912598185,0.9180799332302915,1.9404354842743785,152.0,3,2,0.41335094297053915,0.7390268328415892,26.097316715841078
pre_covid_2015_2019,0,bioepi_sgq_lstm_no_digital,3,0.37996581478825936,0.5651322081510342,0.9650777692488027,0.8035677118343719,0.7635219543584437,0.38105694627433756,0.7554042843897917,0.8833382130483579,0.5811189408749874,1.0570082333111026,1.9888893146720144,149.0,3,2,0.5176822714400127,0.7339749412923223,26.602505870767768
pre_covid_2015_2019,0,bioepi_sgq_lstm_no_digital,4,0.4514390883650194,0.6829110461586367,1.1015754411639607,0.7377546609659005,0.6620715874157698,0.41774891774891776,0.7565335898669231,0.8332130832130832,0.704488018169943,1.3498833152900207,1.9455455060510165,146.0,3,2,0.617293121659886,0.7313204578581902,26.867954214180976
pre_covid_2015_2019,0,gb_full_raw,1,0.3520819786503606,0.5734950954368366,0.7768232569596085,0.873837456547355,0.8517953502162806,0.5382407407407407,0.6784876543209877,0.8743518518518519,0.6963842398792255,1.0174772473955676,2.1534440152718397,155.0,3,2,0.2797678755026837,1.2584789372895073,-25.847893728950734
pre_covid_2015_2019,0,gb_full_raw,2,0.33107438698363595,0.518185588399772,0.7661563979999079,0.8670650446866399,0.785151097576897,0.5752147074610843,0.8079039184111648,0.8537305421363391,0.7242441308884685,1.2977806134068446,1.8581965954786515,152.0,3,2,0.41335094297053915,0.8009522963813166,19.90477036186834
pre_covid_2015_2019,0,gb_full_raw,3,0.3261519872280434,0.5176023275322167,0.7789564712026612,0.8512839076548128,0.6934140732760626,0.5085151027180013,0.8273678817157077,0.9046625677060459,0.6743053666035072,1.461210582602633,2.7939565100013524,149.0,3,2,0.5176822714400127,0.6300234820110829,36.99765179889171
pre_covid_2015_2019,0,gb_full_raw,4,0.3634913927104803,0.5829781735015731,0.8370287701823612,0.789946602140689,0.6830692597778167,0.5559163059163059,0.7886403719737053,0.9219175885842552,0.9826336407147916,2.3169144906392214,3.6799289217127047,146.0,3,2,0.617293121659886,0.5888473076341121,41.115269236588794
pre_covid_2015_2019,0,persistence,1,0.2797678755026837,0.40151533082875357,0.7026709059424014,0.8897250246636492,0.8894449478554197,0.40401234567901234,0.6996604938271606,0.9219135802469136,0.27680332362358473,0.7137316570441864,2.1677371360811644,155.0,3,2,0.2797678755026837,1.0,0.0
pre_covid_2015_2019,0,persistence,2,0.41335094297053915,0.6108563735610866,1.0146875654260656,0.801616972552179,0.8265837862324931,0.40579710144927533,0.6812265163714439,0.8984836285560923,0.5037742665818011,1.1016343825874346,2.5902533722659964,152.0,3,2,0.41335094297053915,1.0,0.0
pre_covid_2015_2019,0,persistence,3,0.5176822714400127,0.7863315024805511,1.2584964902528777,0.6950694096222726,0.7541297226060703,0.37950763675401356,0.7325916166495876,0.896757429366125,0.6185961021866053,1.484945378957285,3.1365295653492464,149.0,3,2,0.5176822714400127,1.0,0.0
pre_covid_2015_2019,0,persistence,4,0.617293121659886,0.9467546200596301,1.461294786453719,0.5727333072773209,0.6044018768075242,0.4496151996151996,0.7190155523488856,0.8933381433381434,0.8517761079744353,1.8459139690264144,3.66931174318306,146.0,3,2,0.617293121659886,1.0,0.0
pre_covid_2015_2019,0,ridge_global_open,1,0.27583846325316685,0.41467166673323735,0.6504354359011232,0.929009047279259,0.8270074687210719,0.49080246913580244,0.7417592592592593,0.9285802469135801,0.4504282000880988,0.8728192227615819,2.567300390663077,155.0,3,2,0.2797678755026837,0.9859547410779148,1.404525892208519
pre_covid_2015_2019,0,ridge_global_open,2,0.33345998861541387,0.5296340748891307,0.7769459511984523,0.9172207933012775,0.7233772061794917,0.5306629092860976,0.7962292002147074,0.9120705850778315,0.6859241929498724,1.324381087812666,3.4314667986262477,152.0,3,2,0.41335094297053915,0.8067236673491287,19.32763326508713
pre_covid_2015_2019,0,ridge_global_open,3,0.37131731561510956,0.5935322380661922,0.8924003868830326,0.8749528883715412,0.7507104433668718,0.6205411603962329,0.8152539891670326,0.9442614551310203,0.8588617764812639,1.7843971867896469,4.139333095335107,149.0,3,2,0.5176822714400127,0.7172687497723912,28.27312502276088
pre_covid_2015_2019,0,ridge_global_open,4,0.4337134916856578,0.7006209144838392,1.0349143740307782,0.8217658579788202,0.7127026186631579,0.6126342793009459,0.8476831810165143,0.9414782748116082,1.02218978506761,2.329988468159858,4.341123088918604,146.0,3,2,0.617293121659886,0.7026054178595298,29.73945821404702
pre_covid_2015_2019,0,ridge_google_wiki,1,0.277737094018999,0.4151498430269726,0.649762788002157,0.9293522979955141,0.832062413776017,0.5611728395061728,0.7484259259259259,0.9285802469135801,0.4997026320823577,0.9340884207276997,2.5999292540552115,155.0,3,2,0.2797678755026837,0.9927411913178529,0.7258808682147122
pre_covid_2015_2019,0,ridge_google_wiki,2,0.33547177897432207,0.5237759763971955,0.7692980435021258,0.9181735662566758,0.7242467713968831,0.5646135265700484,0.8031736446591519,0.9120705850778315,0.7312212401978305,1.3997285068706364,3.7023158650362795,152.0,3,2,0.41335094297053915,0.8115906947337779,18.840930526622213
pre_covid_2015_2019,0,ridge_google_wiki,3,0.37509305814060684,0.5854336845384213,0.8797060998268885,0.8786455545523856,0.7471218419521835,0.6299346118186698,0.8627580149319279,0.9442614551310203,0.8823362571633978,1.9734541571341995,4.843729584715126,149.0,3,2,0.5176822714400127,0.7245623016937164,27.543769830628364
pre_covid_2015_2019,0,ridge_google_wiki,4,0.44219379886479815,0.7050219662541877,1.0292552407338043,0.8262080896607141,0.719911995437752,0.5789642456309123,0.8737774571107905,0.947651114317781,1.0095897769235647,2.4456348818651645,5.760276074607273,146.0,3,2,0.617293121659886,0.7163433113846301,28.365668861536985
pre_covid_2015_2019,0,ridge_no_digital,1,0.29287141369403724,0.44635675027922855,0.6876724602783163,0.9191136849440896,0.8546983975469132,0.5118518518518518,0.6326543209876543,0.8764506172839507,0.4767555175614128,0.8305778575500647,1.8625952173696094,155.0,3,2,0.2797678755026837,1.0468371794574671,-4.683717945746713
pre_covid_2015_2019,0,ridge_no_digital,2,0.38198174563389925,0.574559206145735,0.8763120886614132,0.88904793959538,0.7986001278799676,0.5271068169618894,0.6423778851315083,0.8384661835748792,0.6561255971455664,1.0030770834426355,1.9914135748677915,152.0,3,2,0.41335094297053915,0.9241100138511703,7.58899861488297
pre_covid_2015_2019,0,ridge_no_digital,3,0.4284275749328277,0.6536455032474988,0.9859865054222876,0.8628681009287642,0.7731790462687754,0.4833967696286537,0.6544551798174987,0.804457619675011,0.6434587456472254,1.1412506646441336,2.234423204687474,149.0,3,2,0.5176822714400127,0.8275878827008903,17.241211729910965
pre_covid_2015_2019,0,ridge_no_digital,4,0.4671303081339892,0.7205523725732893,1.0702177057467566,0.8129794119435849,0.7723666830013977,0.4721420554753888,0.6669873336540003,0.8365800865800866,0.7219033478321856,1.2893353751903083,2.495129882188626,146.0,3,2,0.617293121659886,0.7567398562256571,24.32601437743429
pre_covid_2015_2019,0,ridge_raw_cn_search,1,0.2749469572496401,0.42179307073996486,0.6418422286353108,0.9228120403514642,0.858495085368368,0.45629629629629626,0.668148148148148,0.8818518518518519,0.4039875438296681,0.7979631721162774,1.782502248851423,155.0,3,2,0.2797678755026837,0.9827681493295773,1.7231850670422655
pre_covid_2015_2019,0,ridge_raw_cn_search,2,0.36482200638565754,0.5440667520355709,0.8190848723445336,0.8966748418949199,0.8119498593561153,0.5220075147611379,0.653918411164788,0.8250469672571121,0.6037729275139191,0.9753347646166844,1.9112987915607362,152.0,3,2,0.41335094297053915,0.8825962843192535,11.740371568074648
pre_covid_2015_2019,0,ridge_raw_cn_search,3,0.4127813274896286,0.6291455645383781,0.9392137964214098,0.8709557779538354,0.791259030480413,0.47105109061630807,0.6648367735324258,0.8196091348265261,0.6298006063810236,1.1845308718513987,2.309656247221507,149.0,3,2,0.5176822714400127,0.7973642333576809,20.26357666423191
pre_covid_2015_2019,0,ridge_raw_cn_search,4,0.44791896636631723,0.6860445581552891,1.0276013334341385,0.821023840312472,0.7793369250039586,0.4509780343113676,0.6952060285393619,0.8365800865800866,0.6838758632173793,1.2638603236160615,2.449383917044577,146.0,3,2,0.617293121659886,0.7256179449430348,27.438205505696523
pre_covid_2015_2019,0,ridge_social_raw,1,0.26588962906528496,0.42562327850868703,0.629666629405792,0.919012561263226,0.8598456936735234,0.4900925925925926,0.7521296296296297,0.909074074074074,0.607178815294484,0.9952985125200309,2.0894166104902943,155.0,3,2,0.2797678755026837,0.9503937097407539,4.960629025924613
pre_covid_2015_2019,0,ridge_social_raw,2,0.3441441404455213,0.5527651084448794,0.7967891172184345,0.8920418306385048,0.8343196704689982,0.4369632313472893,0.7383252818035427,0.8799651100375737,0.7961743575538281,1.2144294511711549,2.113989106156321,152.0,3,2,0.41335094297053915,0.8325713205643988,16.742867943560125
pre_covid_2015_2019,0,ridge_social_raw,3,0.38285986440576925,0.6203057785675873,0.8849489282821502,0.8673889997913687,0.7739306121881248,0.4475918606353389,0.7119260235202264,0.8575733177182453,0.8332125661570583,1.4451098467690586,2.4976703253326975,149.0,3,2,0.5176822714400127,0.7395653386792362,26.043466132076375
pre_covid_2015_2019,0,ridge_social_raw,4,0.4101394414810702,0.6621839020210151,0.9477447244107466,0.8155615238869465,0.7543705804495145,0.5032066698733365,0.7320426487093153,0.8765832932499599,0.9120514198794417,1.5349799401413604,2.6248151270116513,146.0,3,2,0.617293121659886,0.6644160239113232,33.558397608867686
pre_covid_2015_2019,0,seasonal_naive,1,0.41694818941443246,0.6302527641594672,0.9417154747626699,0.8889341636659799,0.8083338586365851,0.5734259259259259,0.8179938271604938,0.9604938271604938,1.1014603521163664,2.2925252898715143,4.2230487974177455,155.0,3,2,0.2797678755026837,1.4903361891184423,-49.033618911844236
pre_covid_2015_2019,0,seasonal_naive,2,0.4117602795634067,0.6291421112721011,0.9635267254615173,0.8918056477739272,0.7952454099925088,0.5855139559849705,0.8206857219538378,0.9598765432098766,1.1367169670986057,2.304550201822243,4.185020777870398,152.0,3,2,0.41335094297053915,0.9961517847384086,0.38482152615914034
pre_covid_2015_2019,0,seasonal_naive,3,0.4201129913314565,0.6416114717677669,1.0060692996301193,0.8784205519812379,0.7789832388030833,0.5826867710925682,0.8169008929878495,0.9521665934709413,1.1292053301356317,2.2500272445415903,4.093832491404569,149.0,3,2,0.5176822714400127,0.8115267114766125,18.84732885233875
pre_covid_2015_2019,0,seasonal_naive,4,0.4135826656898744,0.629864274914547,1.0074269885422187,0.8648711213107615,0.7570453743842593,0.5795654962321629,0.8209074875741543,0.9583934583934584,1.1161666069914913,2.2196305100223404,4.105762053627001,146.0,3,2,0.617293121659886,0.6699939642576298,33.00060357423702
reopening_2022,0,bioepi_safe_lstm_common_scale,1,0.11976054396785214,0.21359865946057574,0.28818375018698245,0.8296560586867971,0.753857528742332,0.48132664437012257,0.8210702341137123,0.9269788182831661,0.3111966023085743,0.5627283245020716,0.9241975477337864,147.0,3,2,0.11465746530793003,1.0445071644154789,-4.450716441547886
reopening_2022,0,bioepi_safe_lstm_common_scale,2,0.22206905555966774,0.38319831242675056,0.5967924186111823,0.73755952116034,0.6466279796470905,0.39155982905982906,0.6543803418803419,0.9086538461538461,0.4812088670772794,0.8389125718916187,1.2550390170614347,150.0,3,2,0.21472379135673547,1.0342079662273151,-3.4207966227315145
reopening_2022,0,bioepi_safe_lstm_common_scale,3,0.3310858334279115,0.5209788499871736,0.8561640361948023,0.6614655123473333,0.6381156978877088,0.4528205128205129,0.6705128205128205,0.8705128205128205,0.6253568268714748,1.0046896683557442,1.4893000639504732,153.0,3,2,0.328483006991611,1.0079237780369168,-0.7923778036916795
reopening_2022,0,bioepi_safe_lstm_common_scale,4,0.4047350374855805,0.6360204072164378,0.9996790528914054,0.537025997116553,0.48680427554800226,0.3525641025641026,0.8012820512820512,0.8461538461538461,0.7437603964466203,1.313496848099015,1.7573986367873207,156.0,3,2,0.3919638927735602,1.0325824519744686,-3.258245197446863
reopening_2022,0,bioepi_sgq_lstm_full_raw,1,0.11840973656536528,0.21299641048507323,0.28849033601603963,0.8298129520475327,0.6606714565123258,0.5376254180602006,0.7753623188405797,0.9470457079152731,0.33721293652876977,0.5871220472350539,0.9667893274241394,147.0,3,2,0.11465746530793003,1.0327259219219433,-3.2725921921943346
reopening_2022,0,bioepi_sgq_lstm_full_raw,2,0.2261814507982016,0.413404949904693,0.6070025349711922,0.6943338173104533,0.6382770800761204,0.48023504273504275,0.8012820512820512,0.9407051282051282,0.47551041423334833,0.8592677827873141,1.4137931400285975,150.0,3,2,0.21472379135673547,1.0533599903814603,-5.335999038146033
reopening_2022,0,bioepi_sgq_lstm_full_raw,3,0.33603496195651106,0.5404347317854482,0.8754524345477441,0.6095318836007125,0.54166155478087,0.5364102564102564,0.7528205128205129,0.9023076923076924,0.6076351714646276,1.0815368060685284,1.708969836877663,153.0,3,2,0.328483006991611,1.022990397689257,-2.2990397689256925
reopening_2022,0,bioepi_sgq_lstm_full_raw,4,0.40229847689866577,0.6488318328195846,0.9920085504557884,0.5080905377343283,0.47979817900039134,0.4615384615384615,0.814102564102564,0.8846153846153846,0.7249477396676216,1.3079683988919197,1.8422963164234336,156.0,3,2,0.3919638927735602,1.0263661636075134,-2.6366163607513426
reopening_2022,0,bioepi_sgq_lstm_no_digital,1,0.12225307339443613,0.21753273106348392,0.292676085133291,0.8189500258262791,0.7565261765745964,0.44119286510590855,0.7817725752508361,0.9205685618729097,0.30290751089038775,0.5639452210104309,0.9013144580600558,147.0,3,2,0.11465746530793003,1.0662460840740455,-6.624608407404553
reopening_2022,0,bioepi_sgq_lstm_no_digital,2,0.23419161916301034,0.39466663020066634,0.6176535120939399,0.7196029112420814,0.6319954029098521,0.37286324786324787,0.6415598290598291,0.8819444444444443,0.44063295520952245,0.8665742339793292,1.3625976458524436,150.0,3,2,0.21472379135673547,1.0906645122241327,-9.066451222413274
reopening_2022,0,bioepi_sgq_lstm_no_digital,3,0.3451776306277993,0.5389642877010099,0.8849964269645662,0.626823779175338,0.6077757210702193,0.47333333333333333,0.6643589743589744,0.8635897435897436,0.6472273922372618,1.0558274464007307,1.5225256234211588,153.0,3,2,0.328483006991611,1.050823401152726,-5.082340115272599
reopening_2022,0,bioepi_sgq_lstm_no_digital,4,0.4055579758502139,0.6381506395803747,1.0015475292774794,0.5454426934613137,0.47876363203756594,0.3525641025641026,0.7564102564102564,0.8333333333333334,0.7467248508010663,1.234461362881175,1.6415425162997896,156.0,3,2,0.3919638927735602,1.0346819779252143,-3.4681977925214325
reopening_2022,0,gb_full_raw,1,0.20681140580990243,0.33886388391313016,0.441217689225385,0.7182150281845004,0.665032756505176,0.26421404682274247,0.5680044593088072,0.7767558528428093,0.2908382502388787,0.6091338073670716,1.0736219577813875,147.0,3,2,0.11465746530793003,1.803732580817821,-80.37325808178211
reopening_2022,0,gb_full_raw,2,0.32867760793747713,0.4821132019658267,0.7560627517111325,0.5306620665224361,0.5235934815654572,0.3557692307692308,0.6014957264957265,0.8007478632478633,0.42528446931458413,0.7527713595841493,1.5734410182554264,150.0,3,2,0.21472379135673547,1.5306995366499574,-53.06995366499574
reopening_2022,0,gb_full_raw,3,0.4237353051956772,0.6382407472140267,1.038806801709797,0.6120535087177336,0.5699111649099264,0.3412820512820513,0.7269230769230769,0.8569230769230769,0.4986520510931671,1.0821792042855043,2.3127856944986984,153.0,3,2,0.328483006991611,1.2899763341684791,-28.99763341684791
reopening_2022,0,gb_full_raw,4,0.5130390818595653,0.8124433652388799,1.223154063542922,0.5853740916575044,0.4956361702555005,0.3974358974358974,0.7564102564102564,0.8461538461538461,0.5548629356258425,1.8411827578819364,3.3712448956333305,156.0,3,2,0.3919638927735602,1.3088937305660215,-30.889373056602153
reopening_2022,0,persistence,1,0.11465746530793003,0.18410178957829068,0.24351512056603308,0.8999185400035749,0.8010506791669981,0.6465997770345596,0.8202341137123746,0.979933110367893,0.19118630895983416,0.5405689803051447,1.3614405289807834,147.0,3,2,0.11465746530793003,1.0,0.0
reopening_2022,0,persistence,2,0.21472379135673547,0.31854670604323143,0.52807511695969,0.6531468429821924,0.6447080325274761,0.5993589743589743,0.8274572649572649,0.9663461538461539,0.27349411556715536,0.8788727158311538,2.256633903224294,150.0,3,2,0.21472379135673547,1.0,0.0
reopening_2022,0,persistence,3,0.328483006991611,0.47604811195125246,0.8116972623397934,0.4740646060431244,0.47443806323874876,0.6210256410256411,0.7846153846153846,0.9543589743589743,0.377640979749929,1.2160640664628082,2.982087397063211,153.0,3,2,0.328483006991611,1.0,0.0
reopening_2022,0,persistence,4,0.3919638927735602,0.5655674871037993,0.920715759422944,0.33660797198787096,0.3005905725101721,0.6282051282051282,0.8141025641025642,0.9423076923076924,0.4690346468882877,1.5398872680894842,3.478252566796785,156.0,3,2,0.3919638927735602,1.0,0.0
reopening_2022,0,ridge_global_open,1,0.28006933413295027,0.5060072570025084,0.6099111217070635,0.6616997223602917,0.5096171662147274,0.5295429208472687,0.7898550724637681,0.9158305462653288,0.7763061808416576,1.522939349540393,2.263764451771277,147.0,3,2,0.11465746530793003,2.4426611331480386,-144.26611331480385
reopening_2022,0,ridge_global_open,2,0.4283978878883378,0.7407228706986243,0.954604603214113,0.6105977422248621,0.44534663741289626,0.3787393162393162,0.7521367521367521,0.9017094017094017,0.9326930107990266,1.8889828540090907,3.1019999037621915,150.0,3,2,0.21472379135673547,1.9951114181688923,-99.51114181688922
reopening_2022,0,ridge_global_open,3,0.5177372740749869,0.8579370674025423,1.201296901509553,0.6352770564577076,0.45434267320834687,0.4082051282051282,0.7533333333333334,0.8638461538461538,1.010653940547771,2.2392516563839213,3.166174853373487,153.0,3,2,0.328483006991611,1.5761462938879187,-57.61462938879187
reopening_2022,0,ridge_global_open,4,0.7106712895208478,1.1023223926811723,1.4955549591532573,0.6196218775688626,0.47650787129302125,0.4935897435897436,0.7115384615384616,0.8076923076923076,1.3243229040823052,2.747654946537032,3.7100563134424664,156.0,3,2,0.3919638927735602,1.8131039685622439,-81.31039685622439
reopening_2022,0,ridge_google_wiki,1,0.2797873541537645,0.5015771324014897,0.6079687094155456,0.6613688317152175,0.506198362795924,0.4885730211817168,0.7898550724637681,0.9158305462653288,0.7174411298938811,1.5239372981333288,2.236161803111766,147.0,3,2,0.11465746530793003,2.4402018080754977,-144.02018080754976
reopening_2022,0,ridge_google_wiki,2,0.42843306865614794,0.7383593313233182,0.9518530693746062,0.611067928566562,0.4446319093068638,0.3920940170940171,0.7451923076923076,0.9017094017094017,0.941686881833899,1.837165201767453,3.0497943551668967,150.0,3,2,0.21472379135673547,1.9952752601334358,-99.52752601334358
reopening_2022,0,ridge_google_wiki,3,0.5155378861580872,0.8526469559953899,1.195687788358517,0.6335335034933726,0.4397985136641873,0.421025641025641,0.7338461538461538,0.8702564102564102,1.0177335799582106,2.1863780901833443,3.156577559159375,153.0,3,2,0.328483006991611,1.56945070273073,-56.94507027307301
reopening_2022,0,ridge_google_wiki,4,0.6975060281094893,1.083144858868488,1.4795192579076513,0.6260997469861501,0.48949932428447424,0.5448717948717948,0.7564102564102564,0.8205128205128206,1.3460089877886456,2.7888099556280075,3.7268486511999694,156.0,3,2,0.3919638927735602,1.7795160242283912,-77.95160242283912
reopening_2022,0,ridge_no_digital,1,0.2376061097363091,0.391575968961861,0.5050628291435452,0.8201670608531719,0.5560135301006458,0.2870680044593088,0.7505574136008919,0.8637123745819397,0.30623031014217567,1.011601213447627,1.496430910966004,147.0,3,2,0.11465746530793003,2.072312597336613,-107.23125973366132
reopening_2022,0,ridge_no_digital,2,0.39394792090285374,0.6211418482698686,0.8831843250788985,0.6789067598436781,0.495145719329422,0.21741452991452992,0.7783119658119658,0.8504273504273504,0.37168040431817145,1.5116343826901082,2.3160070391243175,150.0,3,2,0.21472379135673547,1.8346728996059911,-83.46728996059912
reopening_2022,0,ridge_no_digital,3,0.5144593173308497,0.7867877597924426,1.1938804809142878,0.61882944223247,0.45478098955294044,0.24410256410256412,0.7794871794871795,0.8317948717948718,0.43985684984724155,1.8884755352407436,2.9125438199879716,153.0,3,2,0.328483006991611,1.5661672183364672,-56.61672183364672
reopening_2022,0,ridge_no_digital,4,0.558768356483261,0.8378877331454081,1.2957230817251293,0.6004881255161332,0.44463542457099153,0.28205128205128205,0.7628205128205128,0.8461538461538461,0.463507355746146,1.8999698551861677,3.248892358256875,156.0,3,2,0.3919638927735602,1.4255607896160596,-42.55607896160596
reopening_2022,0,ridge_raw_cn_search,1,0.38791987428069247,0.4324103662792235,0.5581623273791645,0.811365039453582,0.5103662447670475,0.49972129319955405,0.8219063545150501,0.8765328874024526,1.8353557514213044,2.6998570396745407,3.134756545124093,147.0,3,2,0.11465746530793003,3.383293649819266,-238.3293649819266
reopening_2022,0,ridge_raw_cn_search,2,0.4546819490689629,0.6188185343082563,0.891773004694934,0.696893984312318,0.5238467720840555,0.41613247863247865,0.8231837606837606,0.8568376068376068,1.2673065190070185,2.520923945972046,3.0799692091742785,150.0,3,2,0.21472379135673547,2.11752012292652,-111.752012292652
reopening_2022,0,ridge_raw_cn_search,3,0.5676249422992817,0.8150699514437582,1.2226381845082492,0.6033711527936635,0.48416236198614054,0.4258974358974359,0.805128205128205,0.851025641025641,1.3900092185796284,2.5660164870704323,3.5784103404577734,153.0,3,2,0.328483006991611,1.728019198003074,-72.80191980030739
reopening_2022,0,ridge_raw_cn_search,4,0.5917317633118158,0.8961969434164452,1.3289115860244223,0.564756996478589,0.44366411104261144,0.3525641025641026,0.7435897435897436,0.8141025641025642,0.9052397329251628,2.170910849281118,3.224224264899379,156.0,3,2,0.3919638927735602,1.5096588594543392,-50.96588594543392
reopening_2022,0,ridge_social_raw,1,0.38387044443252644,0.4167462898546222,0.5378272637234588,0.8029774030801673,0.5028675870053018,0.6596989966555183,0.8363991081382386,0.8765328874024526,2.0242390344017536,2.8193738273770443,3.3665034585716658,147.0,3,2,0.11465746530793003,3.347976020589537,-234.7976020589537
reopening_2022,0,ridge_social_raw,2,0.473526334827617,0.654346196215895,0.9117380395531031,0.6805233636075979,0.47098408382969087,0.6180555555555556,0.8301282051282052,0.8568376068376068,1.7255215292415507,2.637564538617419,3.344730776909198,150.0,3,2,0.21472379135673547,2.2052811746459664,-120.52811746459665
reopening_2022,0,ridge_social_raw,3,0.565071602771979,0.8274673892538961,1.2318448944780906,0.5920398635686573,0.44808752379077443,0.5638461538461538,0.8379487179487178,0.8774358974358974,1.5257000756346895,2.834148556443236,3.7651508353090555,153.0,3,2,0.328483006991611,1.7202460728399571,-72.0246072839957
reopening_2022,0,ridge_social_raw,4,0.6337712686924811,0.9322706782950759,1.3834056400934633,0.5269963094827569,0.4102129698974384,0.5064102564102564,0.7948717948717948,0.8782051282051282,1.6760158583170206,2.981215097370574,4.406684866488741,156.0,3,2,0.3919638927735602,1.616912374779925,-61.6912374779925
reopening_2022,0,seasonal_naive,1,0.2784010813181761,0.47588600827828614,0.5962654199330696,0.6257064327149037,0.514635963375758,0.697324414715719,0.939799331103679,1.0,0.7738500126942535,2.2477133037394132,4.729261843823728,147.0,3,2,0.11465746530793003,2.428111249193306,-142.81112491933058
