evaluation,official_delay_weeks,model,horizon,country,region,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs6,67.0,0.188091795017465,0.3232879832481075,0.5343312698836372,0.8428778272321767,0.9166334104876688,0.5223880597014925,0.8059701492537313,0.8955223880597015,0.4055932524164989,0.8415415636323779,1.4518332583008495
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs7,67.0,0.2369082565043105,0.3698798958050241,0.6605323716688593,0.8587347319692887,0.9424136004469632,0.5223880597014925,0.7164179104477612,0.8507462686567164,0.3027487797836458,0.6783559264638022,1.3636453750233797
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs8,67.0,0.187126441646916,0.2898576105583804,0.5793251971540907,0.8777580858624773,0.9646819379040626,0.5522388059701493,0.7611940298507462,0.9253731343283582,0.3259478835660391,0.6903767793805222,1.3197275528963632
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,2,USA,hhs9,67.0,0.1528301997549618,0.2772371200414675,0.4511440703856296,0.9322630699468688,0.9726634208635968,0.5074626865671642,0.7611940298507462,0.9701492537313432,0.3617060006936708,0.750334998341914,1.3757123802936315
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,CHN,northern_provinces,62.0,0.3318098535392329,0.5592716442003466,0.8477786020960631,0.7667397943943173,0.7509535837181824,0.5967741935483871,0.8064516129032258,0.8870967741935484,0.9724092916627752,1.6671079231786632,2.619634787023712
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,CHN,southern_provinces,62.0,0.3212351967104662,0.5457668192914152,0.785567121057681,0.779571178621289,0.7871352610041884,0.7903225806451613,0.9032258064516128,0.9193548387096774,1.369665488225679,1.9070089875215024,2.8157769067267417
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs1,67.0,0.512120863314072,0.7275124111950347,1.318580434039463,0.7531607143251227,0.9501157315029132,0.3283582089552239,0.5522388059701493,0.7611940298507462,0.4152753250680174,0.8250472717696999,1.6251486181977972
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs10,67.0,0.294328635016802,0.4784659851343324,0.8450049733926043,0.8443237443644463,0.948718971984995,0.3880597014925373,0.7313432835820896,1.0,0.4464591444671187,1.001553260078505,4.340149002817875
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs2,67.0,0.3402772277116164,0.5088832347377104,0.9217777057550192,0.7946978511360236,0.9394604517519356,0.5373134328358209,0.6417910447761194,0.8208955223880597,0.4675524641206059,0.8232714250801735,1.5016917049890546
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs3,67.0,0.272965086135397,0.4453028632899284,0.7398304521744302,0.8013022381535597,0.9362678585681222,0.4626865671641791,0.5970149253731343,0.8059701492537313,0.4618427547631675,0.7797081876325608,1.3670970580415982
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs4,67.0,0.2631881304796658,0.4400259466317811,0.7494126927752507,0.8009445969885577,0.9171522068800384,0.4776119402985074,0.7014925373134329,0.8507462686567164,0.4938340819597487,0.9216733569880052,1.6193867119460756
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs5,67.0,0.4286211593616467,0.6503512541109729,1.068565467617326,0.7980899429423,0.9263708196983002,0.373134328358209,0.5223880597014925,0.7313432835820896,0.4683876873851725,0.8553062385434979,1.8246560010967336
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs6,67.0,0.2171078156615794,0.3893354739323653,0.5999176571037529,0.8096025075207962,0.8964003511852503,0.4328358208955223,0.8507462686567164,0.9402985074626866,0.5252546386677813,1.084169844540667,1.679654883696492
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs7,67.0,0.2700309550376489,0.422605749682869,0.7433474596787566,0.8173927051797591,0.936387580812515,0.5074626865671642,0.7611940298507462,0.8507462686567164,0.3915355646286247,0.8181109140584931,1.647352630922036
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs8,67.0,0.2383963733072165,0.3826226715728747,0.69853873626199,0.823166382694636,0.9441296192832628,0.5074626865671642,0.7761194029850746,0.8955223880597015,0.4138072740358718,0.8515156217399638,1.7790477356127936
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,3,USA,hhs9,67.0,0.1811340511944165,0.327545903651515,0.5081641148809284,0.9065568935324678,0.9608109186686888,0.4626865671641791,0.7014925373134329,0.9552238805970148,0.4056007550729111,0.8670049145261096,1.611852369404521
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,4,CHN,northern_provinces,62.0,0.4195457689889443,0.7165597615197593,1.0705385692820912,0.6317971851289512,0.7043268026452497,0.4354838709677419,0.8064516129032258,0.8709677419354839,1.0725494195768062,1.8266984066304648,3.0313656712037944
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,4,CHN,southern_provinces,62.0,0.3971706060810594,0.7350220409302082,1.0151064544244497,0.6472870377171562,0.7139173038302985,0.6935483870967742,0.8387096774193549,0.9032258064516128,1.4626098119586832,2.14055881401638,3.1828097798140718
temporal_external_2025_2026,0,bioepi_safe_lstm_common_scale,4,USA,hhs1,67.0,0.6001534941406149,0.8458420128805367,1.506687838997949,0.6686001388352476,0.9387421182855776,0.3283582089552239,0.5671641791044776,0.746268656716418,0.4865895044002684,0.9785010307496844,1.813263218657928
