evaluation,official_delay_weeks,model,horizon,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95,n_total,n_countries
temporal_external_2025_2026,2,persistence,2,0.5762765303125255,0.8727162609309072,1.3368226131373142,0.4773948052133541,0.7189272147034904,0.3495426095329803,0.6134649333975285,0.9416626544695875,0.4217328725988166,1.3417718656321016,5.198243388336909,196.0,3
temporal_external_2025_2026,2,persistence,3,0.6378779513046245,0.9662101457017093,1.4802221314557407,0.347373169100261,0.6232503077120387,0.35114748836462845,0.6084898090194191,0.9313111860054567,0.5274384608446476,1.4792407993139107,5.509947452048514,196.0,3
temporal_external_2025_2026,2,persistence,4,0.6896228162982029,1.0602024037878526,1.5960234740674057,0.23995526901106523,0.5145560715914198,0.2940138019579522,0.629192745947681,0.9263360616273472,0.5793726753519396,1.67222918225563,5.673185817544334,196.0,3
temporal_external_2025_2026,2,ridge_global_open,1,0.4139153240304983,0.6910477216683882,1.0161181258244214,0.6704456767575842,0.7548188769467367,0.44406997271705984,0.6482908040442946,0.8753811587225164,0.8590866854988861,1.2978795195280708,3.1146588716210917,196.0,3
temporal_external_2025_2026,2,ridge_global_open,2,0.5289312164657919,0.878243296298701,1.2126698229842319,0.5739901440527372,0.7265201325033604,0.445273631840796,0.5885893115069812,0.8638260311346494,1.0660940215962575,1.484829858546079,4.234686095981185,196.0,3
temporal_external_2025_2026,2,ridge_global_open,3,0.5942118118180569,0.9889894443893423,1.3048599087597579,0.5072604371800408,0.665037188668051,0.43492216337666506,0.5939656555930027,0.7995506339271384,1.196096762411018,1.6365504824207149,4.369265782552807,196.0,3
temporal_external_2025_2026,2,ridge_global_open,4,0.5984627777900139,1.0139375211821877,1.3025902109270986,0.4927930139571066,0.6320221295682763,0.4506499759268175,0.5732627186647408,0.7887979457550954,1.3300507069093497,1.8087324612747075,4.2921808969113115,196.0,3
temporal_external_2025_2026,2,ridge_google_wiki,1,0.4007371550332097,0.6694836133427945,1.0034067873678254,0.678276720909357,0.7576656058689704,0.44406997271705984,0.6980420478253891,0.8903065318568447,0.8535975324409094,1.2970590896296115,3.1197170207029266,196.0,3
temporal_external_2025_2026,2,ridge_google_wiki,2,0.4628246328083235,0.7876819621613249,1.1142074957913892,0.602816044618069,0.7355791156624315,0.45522388059701496,0.6482908040442946,0.893676777403306,1.0596531794889477,1.4873940562220567,4.288349194421799,196.0,3
temporal_external_2025_2026,2,ridge_google_wiki,3,0.4785580685971384,0.837753888225743,1.1322082129466888,0.5528508183964176,0.6959521326646456,0.46477290964532175,0.6536671481303161,0.8940779971112182,1.1972061178029076,1.6449349862829405,4.446971321816206,196.0,3
temporal_external_2025_2026,2,ridge_google_wiki,4,0.4861085890054022,0.8745899239660483,1.138166068589381,0.5405107537149926,0.6586669801815203,0.4954260953298026,0.6230139624458353,0.8833253089391752,1.319934876916254,1.819304109867815,4.322698469705909,196.0,3
temporal_external_2025_2026,2,ridge_no_digital,1,0.4077603605430857,0.6685782281484774,0.9690001917022375,0.6892201070679578,0.7531992216065388,0.44567485154870806,0.6888942384849944,0.8940779971112182,0.7968159343751027,1.2965119233309317,4.245075461912848,196.0,3
temporal_external_2025_2026,2,ridge_no_digital,2,0.4535935981660287,0.7697182012564578,1.0575051786515686,0.6024697773169003,0.7088496828602352,0.4506499759268175,0.6681913015567323,0.8779489648531537,1.0012128157401878,1.5392036787053212,4.353284260066808,196.0,3
temporal_external_2025_2026,2,ridge_no_digital,3,0.45667359417435716,0.8012453724672987,1.077465463986265,0.5626889095664769,0.6867823384521928,0.4920558497833414,0.6797464291445996,0.904429465575349,1.164102302139369,1.7032590948368362,4.426826718580711,196.0,3
temporal_external_2025_2026,2,ridge_no_digital,4,0.45929627246641536,0.8301819765373293,1.0892202159430604,0.5562080035813459,0.6777077652008249,0.4866795056973199,0.7050232707430588,0.9102070293692827,1.2690135887154426,1.8733190724837778,4.345712672791087,196.0,3
temporal_external_2025_2026,2,ridge_raw_cn_search,1,0.3414017088390006,0.528622720843769,0.8468437782296818,0.75823405852269,0.8309155797191888,0.4618038838067726,0.7050232707430588,0.9747231584015408,0.5594857341067924,1.0298200130666861,4.892177790622482,196.0,3
temporal_external_2025_2026,2,ridge_raw_cn_search,2,0.3867113528670345,0.6273951917494963,0.9189960802037244,0.6930617749318669,0.7941294929775835,0.509789760873054,0.7058257101588831,0.9478414379714332,0.7981148505604407,1.271652498363817,4.1684427945413445,196.0,3
temporal_external_2025_2026,2,ridge_raw_cn_search,3,0.40339062234373246,0.6804736390613345,0.9543573776552584,0.6395279196528465,0.755214370352638,0.5296902583854919,0.6958754614026641,0.9474402182635212,0.948743898001239,1.4877141769091198,4.095450490481174,196.0,3
temporal_external_2025_2026,2,ridge_raw_cn_search,4,0.4189116809815035,0.7275556581675396,0.9959999354014469,0.6033031746949625,0.714955605820981,0.5296902583854919,0.7319049911731664,0.9263360616273472,1.1541942434352424,1.7287047437148007,4.171439943866592,196.0,3
temporal_external_2025_2026,2,ridge_social_raw,1,0.4225098927387279,0.6740925782325559,0.9614300259025536,0.7272472723879905,0.8116655532226712,0.3909484833895041,0.5885893115069812,0.9651741293532338,0.6830009007387848,1.2015634650215195,5.400952628939806,196.0,3
temporal_external_2025_2026,2,ridge_social_raw,2,0.5332121838434586,0.8811246156146867,1.153343312836503,0.6368096258557867,0.7592908432590768,0.43692826191622536,0.5579361258225004,0.889744824265768,0.9679739448011878,1.462173748818353,4.8680355044014085,196.0,3
temporal_external_2025_2026,2,ridge_social_raw,3,0.6017625003771011,0.9979314295107656,1.2686915837053823,0.5644739527875139,0.7020980745855109,0.4522548547584657,0.5583373455304125,0.7945755095490291,1.119905789379876,1.6988495811737951,4.30896002172495,196.0,3
temporal_external_2025_2026,2,ridge_social_raw,4,0.6201963901973105,1.0496118241973025,1.311359285631909,0.5259828208226905,0.6724464859605211,0.4630075429305087,0.5740651580805649,0.7949767292569412,1.2934252827577042,1.861444657011683,4.373122591695472,196.0,3
temporal_external_2025_2026,2,seasonal_naive,1,0.4909824956064826,0.8226622871044413,1.2275965803295479,0.42302358412262464,0.7112577898021515,0.55593002728294,0.8843684801797465,0.9796982827796502,1.242878036051392,3.810620662103743,5.839893261505407,196.0,3
temporal_external_2025_2026,2,seasonal_naive,2,0.48454797947273676,0.8040794028338895,1.2134312940406797,0.4177778648996686,0.7154945751271468,0.5613063713689617,0.8843684801797465,0.9796982827796502,1.2302147678343298,3.8085039728296697,5.827086286173471,196.0,3
temporal_external_2025_2026,2,seasonal_naive,3,0.48285038591945684,0.7964795966073898,1.2114569040992724,0.3962236222292548,0.7138876895370304,0.5662814957470711,0.8843684801797465,0.9796982827796502,1.2269989318036776,3.8071671537177783,5.811883822710963,196.0,3
temporal_external_2025_2026,2,seasonal_naive,4,0.4873061982580809,0.8040380542599214,1.2324863220901467,0.37696198611830417,0.7134982438241124,0.576632964211202,0.878992136093725,0.9796982827796502,1.2222793705272137,3.8030655726294236,5.793913431841602,196.0,3
