evaluation,official_delay_weeks,model,horizon,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95,n_total,n_countries
rolling_window_cv,0,ridge_no_digital,2,0.6894375647690293,1.1490136645773614,1.4779270607542312,0.540701938008334,0.6024272070274933,0.3891089108910891,0.7103960396039604,0.9881188118811881,0.857498778007202,2.736095250365865,7.2382492721507425,1212.0,2
rolling_window_cv,0,ridge_no_digital,3,0.8155508020082056,1.36611686789914,1.7316954872438066,0.4417437392243818,0.536571051071356,0.41435643564356434,0.6767326732673267,0.9797029702970297,1.0446849276083021,3.0680073539065122,7.306767857148919,1212.0,2
rolling_window_cv,0,ridge_no_digital,4,1.0304390204101401,1.6967300972598496,2.081277102409051,0.3815685607657237,0.5055366228181751,0.38415841584158417,0.6232673267326733,0.9693069306930693,1.0800522795865426,3.1771639509449425,7.054960313187054,1212.0,2
rolling_window_cv,0,ridge_raw_cn_search,1,0.3395739533995105,0.5381818335088855,0.7372751334965991,0.8646964934629264,0.8750247198910626,0.48564356435643563,0.810891089108911,0.9965346534653465,0.6582165085357703,2.0052119726638784,5.493887259289311,1212.0,2
rolling_window_cv,0,ridge_raw_cn_search,2,0.4841086877186105,0.782483405640275,1.0610852898632515,0.7448255200743239,0.7839968637997945,0.48069306930693073,0.8217821782178218,0.998019801980198,0.894861392240057,2.565989861057285,7.025005318527355,1212.0,2
rolling_window_cv,0,ridge_raw_cn_search,3,0.4937946278835541,0.7467206356112911,1.1509791787027934,0.6423880714830232,0.725989848261596,0.6816831683168316,0.8846534653465347,0.997029702970297,1.4036828456771338,3.068993018229293,8.24892115207819,1212.0,2
rolling_window_cv,0,ridge_raw_cn_search,4,0.5703560340692522,0.852763879131357,1.3510341490013187,0.5274540362085105,0.6595492385930753,0.6341584158415842,0.8831683168316832,0.9816831683168317,1.666044576611439,3.3893105243434176,7.8010512608434315,1212.0,2
rolling_window_cv,0,ridge_social_raw,1,0.3860868705507032,0.7063239394098152,0.8895655330954488,0.8530996718769847,0.8679570000826449,0.5905940594059406,0.9128712871287128,0.9826732673267327,1.3426455007610054,2.6665854753867,5.2902896633378855,1212.0,2
rolling_window_cv,0,ridge_social_raw,2,0.5434008084708927,0.9654415020730478,1.2629537202801733,0.6719368451188215,0.7171065760356712,0.5148514851485149,0.9287128712871286,0.9861386138613861,1.5918126010880327,3.683518901085087,7.356937532466036,1212.0,2
rolling_window_cv,0,ridge_social_raw,3,0.5993513277419086,0.9676826784595729,1.4218939822007535,0.5213854049196417,0.5816578855734187,0.649009900990099,0.8841584158415842,0.9866336633663366,1.6856484808089622,3.6674369475682704,8.06505478929154,1212.0,2
rolling_window_cv,0,ridge_social_raw,4,0.639207504450413,0.9975637894301707,1.4965196666213632,0.43021371375033246,0.5000612297261895,0.6227722772277228,0.8886138613861386,0.9722772277227723,1.6531330779252755,3.8126303129305628,7.775056019643478,1212.0,2
rolling_window_cv,0,seasonal_naive,1,0.7902492720203453,1.2421865632675646,1.728820674650304,0.32897132837516524,0.3404882844593814,0.45594059405940596,0.7618811881188119,0.9876237623762376,1.0579487899106854,3.8017066951113305,7.910657577227855,1212.0,2
rolling_window_cv,0,seasonal_naive,2,0.7957636415885527,1.2563295666637757,1.7432603269342724,0.3286256475674427,0.34373915102635766,0.453960396039604,0.7668316831683168,0.9876237623762376,1.0580126129603622,3.805816628377233,7.931508398413879,1212.0,2
rolling_window_cv,0,seasonal_naive,3,0.7999600915117644,1.2621427856913403,1.753433540182474,0.33584945710918623,0.3532311870077041,0.45495049504950497,0.7693069306930693,0.9876237623762376,1.0577315134689007,3.8148979805075394,7.98986348468715,1212.0,2
rolling_window_cv,0,seasonal_naive,4,0.8049182959022951,1.2692940259985643,1.7641111137049412,0.3502556411072778,0.3641964623284422,0.43514851485148515,0.7643564356435644,0.9876237623762376,1.054021374784443,3.823616165533453,8.038197207493614,1212.0,2
