evaluation,official_delay_weeks,model,horizon,country,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
rolling_window_cv,0,gb_full_raw,4,USA,1010.0,0.3026150807686651,0.4056757608637847,0.6629284098719231,0.7080596451886267,0.8472899878413084,0.7811881188118812,0.9910891089108911,0.999009900990099,1.0731285653037197,3.5461275557148113,4.492154916391371
rolling_window_cv,0,persistence,1,CHN,202.0,0.3145284313011776,0.45081669208917585,0.7778712792499286,0.9054005438265591,0.9048617516711592,0.46534653465346537,0.8168316831683168,1.0,0.48643223760938875,1.3043368177007597,8.390040919669788
rolling_window_cv,0,persistence,1,USA,1010.0,0.11033884818869746,0.1329705227464071,0.2254484204079186,0.9619217213553756,0.9792545703120894,0.7346534653465346,0.9613861386138614,0.998019801980198,0.29634275146842876,1.2172302626693763,2.4863470670643526
rolling_window_cv,0,persistence,2,CHN,202.0,0.5005290838132185,0.7143031916189271,1.2691898148487721,0.7474163118051531,0.7960125631584956,0.5,0.8118811881188119,1.0,0.7587010282064967,2.0439594580755793,12.010733887488609
rolling_window_cv,0,persistence,2,USA,1010.0,0.17849462351824735,0.22571055141003668,0.37862122545107746,0.8916552551751536,0.9415507283466051,0.7257425742574257,0.9623762376237623,0.998019801980198,0.509771654661941,1.9508721547798293,3.4809978827459833
rolling_window_cv,0,persistence,3,CHN,202.0,0.639485361264454,0.9415999006292246,1.6267439004528201,0.5818132275045347,0.6705198818062199,0.504950495049505,0.8415841584158416,0.995049504950495,0.9473235724502307,3.5535489115503465,12.604474365707464
rolling_window_cv,0,persistence,3,USA,1010.0,0.23537851821889094,0.31363289472588873,0.5015798706010698,0.8141088767625005,0.89285585065375,0.7613861386138614,0.9693069306930693,0.999009900990099,0.747692156373901,2.5913391161394626,4.08748115771404
rolling_window_cv,0,persistence,4,CHN,202.0,0.7546058815703388,1.1306634691651343,1.8982715501079817,0.4274309299981286,0.5390968725967946,0.46534653465346537,0.8267326732673267,0.9900990099009901,1.0543271766028657,4.424185210848359,12.349084684275862
rolling_window_cv,0,persistence,4,USA,1010.0,0.28234757833187263,0.40068202613961773,0.6305275673659259,0.7268798648947461,0.8389718551778304,0.700990099009901,0.9732673267326732,1.0,0.8420682935734489,3.0145152209907637,4.552017846459844
rolling_window_cv,0,ridge_global_open,1,CHN,202.0,1.2489521091414588,2.0428770081782486,2.2957119494739597,0.5581795811531608,0.3459463099191389,0.019801980198019802,0.15841584158415842,0.9801980198019802,0.7789244511149175,1.8873985685661854,7.5410358691783514
rolling_window_cv,0,ridge_global_open,1,USA,1010.0,0.17698845945228048,0.27409916560194053,0.4208717789116984,0.8891130739579254,0.9175422490298191,0.6693069306930693,0.9574257425742574,0.999009900990099,0.5920064344873011,1.6199844886781922,3.050942741057987
rolling_window_cv,0,ridge_global_open,2,CHN,202.0,1.245731843701533,2.0365553708039927,2.4175604617080606,0.33409600823477037,0.21815619388878713,0.10396039603960396,0.24257425742574257,0.9801980198019802,1.020694089186572,2.273232859936234,9.944746466265412
rolling_window_cv,0,ridge_global_open,2,USA,1010.0,0.22082679056887788,0.34949841685592475,0.503431294270613,0.7836132839208312,0.7772106393983369,0.600990099009901,0.9613861386138614,0.999009900990099,0.6839803145368598,1.9869509894286312,3.5922555595858405
rolling_window_cv,0,ridge_global_open,3,CHN,202.0,1.256434325943551,2.113293810276737,2.649458698324785,0.226001817084446,0.25148958793444626,0.09405940594059406,0.4504950495049505,0.9752475247524752,0.7368720376436643,3.4689285393572984,10.474622111837773
rolling_window_cv,0,ridge_global_open,3,USA,1010.0,0.2786680628605656,0.43694353328954794,0.6294081613529235,0.6767564221809541,0.7004551072547327,0.594059405940594,0.9623762376237623,0.9910891089108911,0.8866112607075315,2.581697827388007,3.8071878410495286
rolling_window_cv,0,ridge_global_open,4,CHN,202.0,1.7455274497056577,2.89342894317891,3.358355131841779,0.13390103608169546,0.16994225977916233,0.06930693069306931,0.2623762376237624,0.9455445544554455,1.0121168939483915,3.0915853841960237,9.526603525560148
rolling_window_cv,0,ridge_global_open,4,USA,1010.0,0.3212552518466836,0.5034041987244603,0.7453224120967742,0.6210463344670585,0.694199884443365,0.5445544554455446,0.9574257425742574,0.9831683168316832,0.8526350957558404,3.051665678550378,4.1847325374939235
rolling_window_cv,0,ridge_google_wiki,1,CHN,202.0,1.2489521091414588,2.0428770081782486,2.2957119494739597,0.5581795811531608,0.3459463099191389,0.019801980198019802,0.15841584158415842,0.9801980198019802,0.7789244511149175,1.8873985685661854,7.5410358691783514
rolling_window_cv,0,ridge_google_wiki,1,USA,1010.0,0.16773444589198663,0.24707632465065038,0.39193639061556756,0.8912818558616725,0.9216585996472737,0.6712871287128713,0.9663366336633663,0.998019801980198,0.5549568146818233,1.6424956381473361,3.043210677664808
rolling_window_cv,0,ridge_google_wiki,2,CHN,202.0,1.245731843701533,2.0365553708039927,2.4175604617080606,0.33409600823477037,0.21815619388878713,0.10396039603960396,0.24257425742574257,0.9801980198019802,1.020694089186572,2.273232859936234,9.944746466265412
rolling_window_cv,0,ridge_google_wiki,2,USA,1010.0,0.21280675346880845,0.3282499912989845,0.48835252153273223,0.7993075408909291,0.8181457926637464,0.594059405940594,0.9633663366336633,0.997029702970297,0.6259066732764802,2.019792255242356,3.5346576029418206
